attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,class
99,999999.0,575.0,27000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,0,21,17,11,6000.0,6000.0,0.0,0,0.0,0.0,0.0,211.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
99,999999.0,875.0,25000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,0,0,36,32,49,22000.0,22000.0,0.0,0,0.0,0.0,0.0,199.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
99,999999.0,412.0,30888.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,27,27,0,59,24,47,17000.0,17000.0,0.0,0,0.0,0.0,0.0,318.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
99,350000.0,0.0,64136.0,1,1,1,1,0,0,0,0,0,0,1,2,4,2,2,1,3,2,0,45,31,65,38608.0,37560.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
99,225000.0,0.0,93406.0,1,2,1,1,4,0,1,3,0,1,0,0,7,0,0,1,99,99,2,28,31,33,14000.0,14000.0,0.0,0,0.0,0.0,0.0,464.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,137500.0,0.0,40000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,2,0,36,31,33,40000.0,40000.0,0.0,0,0.0,0.0,0.0,318.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
99,999999.0,487.0,12268.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,26,22,18,8074.0,8074.0,0.0,0,0.0,0.0,0.0,125.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
99,999999.0,537.0,25000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,50,26,44,25000.0,25000.0,0.0,0,0.0,0.0,0.0,388.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,112500.0,0.0,51358.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,63,22,61,9368.0,8980.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99,350000.0,0.0,68000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,70,25,44,34000.0,0.0,25000.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
99,999999.0,875.0,13000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,3,3,0,32,29,48,8000.0,8000.0,0.0,0,0.0,0.0,0.0,130.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,95000.0,0.0,29775.0,1,1,1,1,0,0,0,0,0,0,2,1,9,5,0,1,20,11,0,48,37,49,29775.0,27071.0,0.0,0,0.0,520.0,2184.0,113.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,999999.0,537.0,8000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,17,13,8000.0,8000.0,0.0,0,0.0,0.0,0.0,124.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
99,350000.0,0.0,57000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,45,24,47,57000.0,57000.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
99,137500.0,0.0,37600.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,56,32,34,37600.0,32600.0,0.0,0,0.0,0.0,0.0,453.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
99,999999.0,412.0,263768.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,67,26,47,263768.0,195516.0,0.0,0,9649.0,0.0,0.0,501.0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
99,350000.0,0.0,49300.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,20,20,0,43,22,60,300.0,300.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,999999.0,875.0,36480.0,3,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,2,35,11,22,2400.0,2400.0,0.0,0,0.0,0.0,0.0,205.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,225000.0,0.0,101540.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,27,27,0,53,41,68,43500.0,43500.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
99,187500.0,0.0,45400.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,58,25,36,45400.0,45000.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,999999.0,875.0,38000.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,26,26,19,38000.0,38000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
99,137500.0,0.0,117252.0,1,1,1,1,0,0,0,0,0,0,2,1,7,3,0,1,24,19,0,57,31,33,41480.0,41480.0,0.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,999999.0,387.0,23700.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,42,25,18,23700.0,23700.0,0.0,0,0.0,0.0,0.0,367.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
99,187500.0,0.0,75010.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,30,38,68,30005.0,30000.0,0.0,0,0.0,0.0,0.0,501.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,112500.0,0.0,48000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,40,27,72,32000.0,32000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
99,187500.0,0.0,90000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,33,61,93,90000.0,90000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,275000.0,0.0,51000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,33,32,62,51000.0,50000.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,162500.0,0.0,23733.0,1,0,1,1,0,0,0,1,0,1,0,0,4,0,0,1,99,99,0,22,18,44,9032.0,9032.0,0.0,0,0.0,0.0,0.0,186.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
99,400000.0,0.0,90600.0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,44,30,44,38300.0,38000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
99,999999.0,575.0,56300.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,49,41,68,56300.0,54000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
99,350000.0,0.0,75000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,23,26,52,15000.0,15000.0,0.0,0,0.0,0.0,0.0,479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99,137500.0,0.0,33000.0,1,1,1,1,0,0,0,0,0,0,1,1,5,2,0,1,13,7,1,36,17,13,6000.0,6000.0,0.0,0,0.0,0.0,0.0,218.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,162500.0,0.0,77500.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,0,29,35,66,29000.0,25000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
99,999999.0,212.0,18490.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,22,18,8000.0,8000.0,0.0,0,0.0,0.0,0.0,223.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,875.0,38000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,10,9,0,21,24,44,12000.0,12000.0,0.0,0,0.0,0.0,0.0,302.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99,162500.0,0.0,40000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,10,0,0,30,23,18,28000.0,28000.0,0.0,0,0.0,0.0,0.0,318.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
99,999999.0,412.0,9135.0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,99,99,0,36,30,24,16401.0,16401.0,0.0,0,0.0,0.0,0.0,254.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
99,999999.0,312.0,10000.0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,9,3,0,37,18,44,10000.0,10000.0,0.0,0,0.0,0.0,0.0,100.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
99,187500.0,0.0,48110.0,1,1,2,1,0,0,0,0,0,0,2,1,7,3,0,1,22,18,0,43,23,18,13000.0,13000.0,0.0,0,0.0,0.0,0.0,239.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
99,137500.0,0.0,45500.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,38,36,50,45500.0,44000.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
99,999999.0,625.0,17840.0,6,2,1,1,0,0,0,0,0,0,2,1,4,2,0,1,21,21,0,37,25,15,6000.0,6000.0,0.0,0,0.0,0.0,0.0,139.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,400000.0,0.0,294119.0,2,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,1,0,42,33,76,254119.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
99,999999.0,575.0,25425.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,50,41,68,16012.0,16000.0,0.0,0,0.0,0.0,0.0,306.0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
99,999999.0,412.0,16736.0,2,1,1,1,0,0,0,0,0,0,2,1,5,2,2,1,2,0,1,21,33,44,6400.0,6400.0,0.0,0,0.0,0.0,0.0,110.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
99,225000.0,0.0,65500.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,22,19,46,25000.0,25000.0,0.0,0,0.0,0.0,0.0,368.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,275000.0,0.0,60000.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,6,2,0,33,24,47,38000.0,0.0,38000.0,0,0.0,0.0,0.0,405.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,112500.0,0.0,50062.0,1,2,1,2,0,0,0,0,0,0,1,1,10,3,0,1,22,16,0,49,30,65,6362.0,6362.0,0.0,0,0.0,0.0,0.0,195.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,400000.0,0.0,101000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,49,41,68,101000.0,100000.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
99,400000.0,0.0,201516.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,1,0,34,61,93,200516.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
99,187500.0,0.0,58800.0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,99,99,2,24,29,27,15000.0,15000.0,0.0,0,0.0,0.0,0.0,330.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,512.0,45000.0,1,1,2,1,0,0,0,0,0,0,2,1,6,2,0,1,11,10,0,34,35,49,29500.0,29500.0,0.0,0,0.0,0.0,0.0,263.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99,275000.0,0.0,44030.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,19,24,47,3859.0,3859.0,0.0,0,0.0,0.0,0.0,441.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
99,400000.0,0.0,135500.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,50,22,51,10000.0,10000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,625.0,35500.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,24,21,0,42,25,18,13500.0,13500.0,0.0,0,0.0,0.0,0.0,278.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
99,350000.0,0.0,50000.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,15,15,0,41,41,68,25000.0,25000.0,0.0,0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,400000.0,0.0,31500.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,17,24,47,0.0,0.0,0.0,0,0.0,0.0,0.0,201.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,225000.0,0.0,29560.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,57,26,72,16360.0,16160.0,0.0,0,0.0,0.0,0.0,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
99,350000.0,0.0,65545.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,19,19,0,46,35,62,21045.0,0.0,21000.0,0,0.0,0.0,0.0,501.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
99,999999.0,312.0,6200.0,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,38,25,19,6200.0,6200.0,0.0,0,0.0,0.0,0.0,75.0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
99,17500.0,0.0,49271.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,24,37,78,8200.0,8200.0,0.0,0,0.0,0.0,0.0,319.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
99,137500.0,0.0,55000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,2,0,35,30,44,38000.0,33000.0,0.0,0,0.0,0.0,5000.0,437.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
99,999999.0,537.0,12000.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,99,99,0,23,23,16,1500.0,1500.0,0.0,0,0.0,0.0,0.0,23.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,162500.0,0.0,78374.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,29,31,65,39287.0,39072.0,0.0,0,0.0,0.0,0.0,501.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,412.0,20000.0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,32,25,44,20000.0,20000.0,0.0,0,0.0,0.0,0.0,241.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,675.0,8000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,28,23,18,10000.0,10000.0,0.0,0,0.0,0.0,0.0,155.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
99,999999.0,362.0,58400.0,1,1,3,1,0,0,0,0,0,0,0,0,9,0,0,1,99,99,0,21,22,18,18000.0,18000.0,0.0,0,0.0,0.0,0.0,214.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
99,62500.0,0.0,29698.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,27,27,0,48,22,18,1700.0,1700.0,0.0,0,0.0,0.0,0.0,358.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,999999.0,512.0,10400.0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,1,29,13,10,10400.0,10400.0,0.0,0,0.0,0.0,0.0,104.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
