attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,class
98,95000.0,0.0,27820.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,14,0,40,11,11,3005.0,3005.0,0.0,0.0,0.0,0.0,0.0,376.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,67500.0,0.0,50115.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,18,26,72,26405.0,26405.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,500.0,25005.0,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,26,24,44,25005.0,25005.0,0.0,0.0,0.0,0.0,0.0,501.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
98,57500.0,0.0,30475.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,2,1,0,21,24,44,11965.0,11965.0,0.0,0.0,0.0,0.0,0.0,412.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,47500.0,0.0,7290.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,62,11,16,7290.0,6005.0,0.0,0.0,0.0,0.0,0.0,192.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
98,95000.0,0.0,25010.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,22,22,0,43,26,72,22005.0,22005.0,0.0,0.0,0.0,0.0,0.0,501.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,237.0,8200.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,51,61,93,8200.0,1525.0,0.0,0.0,3735.0,0.0,395.0,216.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98,72500.0,0.0,42455.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,23,21,45,11005.0,11005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,155.0,5725.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,59,11,16,5725.0,5725.0,0.0,0.0,0.0,0.0,0.0,151.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
98,95000.0,0.0,45010.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,12,7,0,36,37,49,20005.0,20005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,62500.0,0.0,45010.0,1,1,1,1,0,0,0,0,0,0,1,1,6,4,0,1,21,11,0,44,23,45,9390.0,9345.0,0.0,0.0,0.0,0.0,0.0,448.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
98,72500.0,0.0,32005.0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,17,17,0,41,41,68,32005.0,32005.0,0.0,0.0,0.0,0.0,0.0,501.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
98,999999.0,145.0,3605.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,49,23,18,6405.0,6405.0,0.0,0.0,0.0,0.0,0.0,169.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,175000.0,0.0,33770.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,54,22,61,9760.0,9505.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,450.0,10005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,17,22,61,10005.0,10005.0,0.0,0.0,0.0,0.0,0.0,264.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98,999999.0,500.0,51445.0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,13,13,0,48,19,46,35005.0,35005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
98,112500.0,0.0,2700.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,27,40,77,2700.0,2105.0,0.0,0.0,0.0,0.0,0.0,71.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
98,200000.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,1,1,5,2,0,1,28,27,0,55,22,51,17505.0,17505.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
98,112500.0,0.0,33850.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,25,25,0,48,24,44,8085.0,8085.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,52500.0,0.0,34575.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,20,22,51,9605.0,9605.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,375.0,7010.0,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,15,2,0,35,22,18,3005.0,3005.0,0.0,0.0,0.0,0.0,0.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,999999.0,262.0,3005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,30,41,84,8250.0,8505.0,-255.0,0.0,0.0,0.0,0.0,217.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
98,999999.0,0.0,31245.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,32,32,0,57,22,18,13375.0,13375.0,0.0,0.0,0.0,0.0,0.0,501.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
98,999999.0,375.0,26310.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,58,22,51,26310.0,24005.0,0.0,0.0,0.0,0.0,0.0,501.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,325.0,12005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,24,32,49,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,316.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
98,999999.0,212.0,15530.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,9,0,30,30,65,1315.0,1315.0,0.0,0.0,0.0,0.0,0.0,210.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
98,95000.0,0.0,13000.0,1,1,1,1,0,0,0,0,0,0,1,1,5,2,0,1,13,7,0,32,23,18,4490.0,3595.0,0.0,0.0,0.0,0.0,895.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
98,77500.0,0.0,40120.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,17,25,44,1320.0,1305.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,185.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,21,23,18,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,211.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,0.0,23275.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,48,16,15,1805.0,1805.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
98,57500.0,0.0,6015.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,62,19,17,6015.0,955.0,0.0,0.0,2555.0,0.0,2505.0,159.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
98,137500.0,0.0,32215.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,36,37,49,21210.0,21005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
98,999999.0,287.0,5370.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,60,13,23,5370.0,0.0,5005.0,0.0,0.0,0.0,0.0,142.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
98,85000.0,0.0,32475.0,6,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,63,27,64,10135.0,10135.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
98,999999.0,450.0,12010.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,29,16,0,50,22,61,12010.0,10005.0,0.0,0.0,0.0,0.0,2005.0,205.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
98,52500.0,0.0,23975.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,42,22,61,7970.0,7705.0,0.0,0.0,0.0,0.0,0.0,491.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
98,200000.0,0.0,66520.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,15,9,0,39,27,72,10510.0,10005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
98,23750.0,0.0,8325.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,9,0,30,22,18,8325.0,8325.0,0.0,0.0,0.0,0.0,0.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,262.0,11005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,22,11,22,11005.0,11005.0,0.0,0.0,0.0,0.0,0.0,290.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
98,999999.0,325.0,15195.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,30,41,68,15195.0,15195.0,0.0,0.0,0.0,0.0,0.0,400.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,72500.0,0.0,38230.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,30,28,0,52,22,18,2505.0,2505.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,85000.0,0.0,20065.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,19,24,47,3155.0,3155.0,0.0,0.0,0.0,0.0,0.0,196.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
98,28750.0,0.0,10455.0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,0,1,17,8,0,34,24,44,10455.0,10455.0,0.0,0.0,0.0,0.0,0.0,141.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,0.0,27015.0,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,99,99,1,24,23,18,9005.0,9005.0,0.0,0.0,0.0,0.0,0.0,303.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,112500.0,0.0,46010.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,27,4,27,18005.0,18005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,212.0,19550.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,2,1,3,1,0,22,17,8,3615.0,0.0,3615.0,0.0,0.0,0.0,0.0,264.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,85000.0,0.0,23275.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,49,23,18,8290.0,6585.0,0.0,0.0,0.0,0.0,1705.0,477.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
98,999999.0,125.0,14630.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,21,21,0,52,16,38,10625.0,10625.0,0.0,0.0,0.0,0.0,0.0,300.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
98,85000.0,0.0,34215.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,44,22,61,7695.0,7695.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,200000.0,0.0,43115.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,81,61,93,43115.0,0.0,25505.0,0.0,5105.0,0.0,0.0,501.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,0.0,29365.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,14,14,0,35,18,44,17360.0,16005.0,0.0,0.0,0.0,0.0,1355.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
98,999999.0,195.0,8415.0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,0,1,19,10,0,39,26,72,7470.0,5695.0,0.0,0.0,0.0,1775.0,0.0,97.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,95000.0,0.0,3580.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,11,6,0,35,27,72,1440.0,1405.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
98,999999.0,325.0,5005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,33,22,51,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,132.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
98,999999.0,155.0,9350.0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,30,30,0,47,16,38,3645.0,3645.0,0.0,0.0,0.0,0.0,0.0,191.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
98,999999.0,115.0,5005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,40,24,44,5005.0,5005.0,0.0,0.0,0.0,0.0,0.0,132.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
98,999999.0,450.0,12910.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,13,13,0,43,16,15,12910.0,8905.0,0.0,0.0,0.0,0.0,4005.0,257.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
98,999999.0,115.0,6225.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,32,32,0,59,17,13,6225.0,6225.0,0.0,0.0,0.0,0.0,0.0,127.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
98,999999.0,0.0,31060.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,46,27,72,26960.0,24205.0,0.0,2755.0,0.0,0.0,0.0,501.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
98,999999.0,135.0,9260.0,1,0,2,0,0,0,0,0,0,0,0,0,5,3,0,1,22,18,0,42,20,9,5275.0,5275.0,0.0,0.0,0.0,0.0,0.0,101.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
98,42499.0,0.0,27815.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,50,23,18,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
98,999999.0,155.0,9350.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,23,11,16,7905.0,7905.0,0.0,0.0,0.0,0.0,0.0,208.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
98,999999.0,262.0,11005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,21,25,44,11005.0,11005.0,0.0,0.0,0.0,0.0,0.0,290.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
